"REF_DATE","GEO","DGUID","Products and product groups","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-03","Canada","2016A000011124","Alcoholic beverages purchased from stores","Percent","239","units","0","v1211147082","1.119","1.41","","","","2"
"2020-03","Canada","2016A000011124","Cigarettes","Percent","239","units","0","v1211147083","1.120","1.07","","","","2"
"2020-03","Canada","2016A000011124","Other tobacco products and smokers' supplies","Percent","239","units","0","v1211147084","1.121","0.06","","","","2"
"2020-03","Canada","2016A000011124","Recreational cannabis","Percent","239","units","0","v1211147085","1.122","0.55","","","","2"
"2020-04","Canada","2016A000011124","All-items","Percent","239","units","0","v1211146964","1.1","100.00","","","","2"
"2020-04","Canada","2016A000011124","Food","Percent","239","units","0","v1211146965","1.2","20.46","","","","2"
"2020-04","Canada","2016A000011124","Meat","Percent","239","units","0","v1211146966","1.3","3.45","","","","2"
"2020-04","Canada","2016A000011124","Fish, seafood and other marine products","Percent","239","units","0","v1211146967","1.4","0.62","","","","2"
"2020-04","Canada","2016A000011124","Dairy products","Percent","239","units","0","v1211146968","1.5","2.26","","","","2"
"2020-04","Canada","2016A000011124","Eggs","Percent","239","units","0","v1211146969","1.6","0.28","","","","2"
"2020-04","Canada","2016A000011124","Bakery products","Percent","239","units","0","v1211146970","1.7","1.41","","","","2"
"2020-04","Canada","2016A000011124","Cereal products (excluding baby food)","Percent","239","units","0","v1211146971","1.8","0.94","","","","2"
"2020-04","Canada","2016A000011124","Fresh fruit","Percent","239","units","0","v1211146972","1.9","1.28","","","","2"
"2020-04","Canada","2016A000011124","Preserved fruit and fruit preparations","Percent","239","units","0","v1211146973","1.10","0.41","","","","2"
"2020-04","Canada","2016A000011124","Nuts and seeds","Percent","239","units","0","v1211146974","1.11","0.29","","","","2"
"2020-04","Canada","2016A000011124","Fresh vegetables","Percent","239","units","0","v1211146975","1.12","1.71","","","","2"
"2020-04","Canada","2016A000011124","Preserved vegetables and vegetable preparations","Percent","239","units","0","v1211146976","1.13","0.48","","","","2"
"2020-04","Canada","2016A000011124","Sugar and confectionery","Percent","239","units","0","v1211146977","1.14","0.70","","","","2"
"2020-04","Canada","2016A000011124","Edible fats and oils","Percent","239","units","0","v1211146978","1.15","0.19","","","","2"
"2020-04","Canada","2016A000011124","Coffee and tea","Percent","239","units","0","v1211146979","1.16","0.58","","","","2"
"2020-04","Canada","2016A000011124","Condiments, spices and vinegars","Percent","239","units","0","v1211146980","1.17","0.64","","","","2"
"2020-04","Canada","2016A000011124","Other food preparations","Percent","239","units","0","v1211146981","1.18","1.65","","","","2"
"2020-04","Canada","2016A000011124","Non-alcoholic beverages","Percent","239","units","0","v1211146982","1.19","0.72","","","","2"
"2020-04","Canada","2016A000011124","Food purchased from restaurants","Percent","239","units","0","v1211146983","1.20","2.86","","","","2"
"2020-04","Canada","2016A000011124","Shelter","Percent","239","units","0","v1211146984","1.21","35.96","","","","2"
"2020-04","Canada","2016A000011124","Rent","Percent","239","units","0","v1211146985","1.22","8.77","","","","2"
"2020-04","Canada","2016A000011124","Tenants' insurance premiums","Percent","239","units","0","v1211146986","1.23","0.13","","","","2"
"2020-04","Canada","2016A000011124","Tenants' maintenance, repairs and other expenses","Percent","239","units","0","v1211146987","1.24","0.09","","","","2"
"2020-04","Canada","2016A000011124","Mortgage interest cost","Percent","239","units","0","v1211146988","1.25","4.75","","","","2"
"2020-04","Canada","2016A000011124","Homeowners' replacement cost","Percent","239","units","0","v1211146989","1.26","6.82","","","","2"
"2020-04","Canada","2016A000011124","Property taxes and other special charges","Percent","239","units","0","v1211146990","1.27","4.61","","","","2"
"2020-04","Canada","2016A000011124","Homeowners' home and mortgage insurance","Percent","239","units","0","v1211146991","1.28","1.69","","","","2"
"2020-04","Canada","2016A000011124","Homeowners' maintenance and repairs","Percent","239","units","0","v1211146992","1.29","1.66","","","","2"
"2020-04","Canada","2016A000011124","Other owned accommodation expenses","Percent","239","units","0","v1211146993","1.30","2.42","","","","2"
"2020-04","Canada","2016A000011124","Electricity","Percent","239","units","0","v1211146994","1.31","2.71","","","","2"
"2020-04","Canada","2016A000011124","Water","Percent","239","units","0","v1211146995","1.32","0.88","","","","2"
"2020-04","Canada","2016A000011124","Natural gas","Percent","239","units","0","v1211146996","1.33","1.18","","","","2"
"2020-04","Canada","2016A000011124","Fuel oil and other fuels","Percent","239","units","0","v1211146997","1.34","0.26","","","","2"
"2020-04","Canada","2016A000011124","Household operations, furnishings and equipment","Percent","239","units","0","v1211146998","1.35","14.41","","","","2"
"2020-04","Canada","2016A000011124","Telephone services","Percent","239","units","0","v1211146999","1.36","2.17","","","","2"
"2020-04","Canada","2016A000011124","Postal and other communications services","Percent","239","units","0","v1211147000","1.37","0.06","","","","2"
"2020-04","Canada","2016A000011124","Internet access services","Percent","239","units","0","v1211147001","1.38","1.05","","","","2"
"2020-04","Canada","2016A000011124","Telephone equipment","Percent","239","units","0","v1211147002","1.39","0.02","","","","2"
"2020-04","Canada","2016A000011124","Child care and housekeeping services","Percent","239","units","0","v1211147003","1.40","1.21","","","","2"
"2020-04","Canada","2016A000011124","Household cleaning products","Percent","239","units","0","v1211147004","1.41","0.43","","","","2"
"2020-04","Canada","2016A000011124","Paper, plastic and aluminum foil supplies","Percent","239","units","0","v1211147005","1.42","0.64","","","","2"
"2020-04","Canada","2016A000011124","Pet food and supplies","Percent","239","units","0","v1211147006","1.43","0.58","","","","2"
"2020-04","Canada","2016A000011124","Seeds, plants and cut flowers","Percent","239","units","0","v1211147007","1.44","0.44","","","","2"
"2020-04","Canada","2016A000011124","Other horticultural goods","Percent","239","units","0","v1211147008","1.45","0.14","","","","2"
"2020-04","Canada","2016A000011124","Other household supplies","Percent","239","units","0","v1211147009","1.46","0.49","","","","2"
"2020-04","Canada","2016A000011124","Other household services","Percent","239","units","0","v1211147010","1.47","1.93","","","","2"
"2020-04","Canada","2016A000011124","Financial services","Percent","239","units","0","v1211147011","1.48","1.75","","","","2"
"2020-04","Canada","2016A000011124","Furniture","Percent","239","units","0","v1211147012","1.49","0.65","","","","2"
"2020-04","Canada","2016A000011124","Household textiles","Percent","239","units","0","v1211147013","1.50","0.11","","","","2"
"2020-04","Canada","2016A000011124","Other household furnishings","Percent","239","units","0","v1211147014","1.51","0.03","","","","2"
"2020-04","Canada","2016A000011124","Household appliances","Percent","239","units","0","v1211147015","1.52","1.07","","","","2"
"2020-04","Canada","2016A000011124","Non-electric kitchen utensils, tableware and cookware","Percent","239","units","0","v1211147016","1.53","0.32","","","","2"
"2020-04","Canada","2016A000011124","Tools and other household equipment","Percent","239","units","0","v1211147017","1.54","0.96","","","","2"
"2020-04","Canada","2016A000011124","Services related to household furnishings and equipment","Percent","239","units","0","v1211147018","1.55","0.29","","","","2"
"2020-04","Canada","2016A000011124","Other household furnishings and equipment","Percent","239","units","0","v1211147019","1.56","0.07","","","","2"
"2020-04","Canada","2016A000011124","Clothing and footwear","Percent","239","units","0","v1211147020","1.57","2.26","","","","2"
"2020-04","Canada","2016A000011124","Women's clothing","Percent","239","units","0","v1211147021","1.58","0.76","","","","2"
"2020-04","Canada","2016A000011124","Men's clothing","Percent","239","units","0","v1211147022","1.59","0.50","","","","2"
"2020-04","Canada","2016A000011124","Children's clothing","Percent","239","units","0","v1211147023","1.60","0.18","","","","2"
"2020-04","Canada","2016A000011124","Footwear","Percent","239","units","0","v1211147024","1.61","0.44","","","","2"
"2020-04","Canada","2016A000011124","Clothing accessories, watches and jewellery","Percent","239","units","0","v1211147025","1.62","0.23","","","","2"
"2020-04","Canada","2016A000011124","Clothing material and notions","Percent","239","units","0","v1211147026","1.63","0.04","","","","2"
"2020-04","Canada","2016A000011124","Laundry services","Percent","239","units","0","v1211147027","1.64","0.04","","","","2"
"2020-04","Canada","2016A000011124","Dry cleaning services","Percent","239","units","0","v1211147028","1.65","0.05","","","","2"
"2020-04","Canada","2016A000011124","Other clothing services","Percent","239","units","0","v1211147029","1.66","0.01","","","","2"
"2020-04","Canada","2016A000011124","Transportation","Percent","239","units","0","v1211147030","1.67","12.02","","","","2"
"2020-04","Canada","2016A000011124","Purchase of passenger vehicles","Percent","239","units","0","v1211147031","1.68","2.74","","","","2"
"2020-04","Canada","2016A000011124","Leasing of passenger vehicles","Percent","239","units","0","v1211147032","1.69","1.39","","","","2"
"2020-04","Canada","2016A000011124","Rental of passenger vehicles","Percent","239","units","0","v1211147033","1.70","0.04","","","","2"
"2020-04","Canada","2016A000011124","Gasoline","Percent","239","units","0","v1211147034","1.71","2.32","","","","2"
"2020-04","Canada","2016A000011124","Passenger vehicle parts, maintenance and repairs","Percent","239","units","0","v1211147035","1.72","2.00","","","","2"
"2020-04","Canada","2016A000011124","Passenger vehicle insurance premiums","Percent","239","units","0","v1211147036","1.73","2.63","","","","2"
"2020-04","Canada","2016A000011124","Passenger vehicle registration fees","Percent","239","units","0","v1211147037","1.74","0.09","","","","2"
"2020-04","Canada","2016A000011124","Drivers' licences","Percent","239","units","0","v1211147038","1.75","0.09","","","","2"
"2020-04","Canada","2016A000011124","Parking fees","Percent","239","units","0","v1211147039","1.76","0.19","","","","2"
"2020-04","Canada","2016A000011124","All other passenger vehicle operating expenses","Percent","239","units","0","v1211147040","1.77","0.09","","","","2"
"2020-04","Canada","2016A000011124","City bus and subway transportation","Percent","239","units","0","v1211147041","1.78","0.06","","","","2"
"2020-04","Canada","2016A000011124","Taxi and other local and commuter transportation services","Percent","239","units","0","v1211147042","1.79","0.12","","","","2"
"2020-04","Canada","2016A000011124","Air transportation","Percent","239","units","0","v1211147043","1.80","0.11","","","","2"
"2020-04","Canada","2016A000011124","Rail, highway bus and other inter-city transportation","Percent","239","units","0","v1211147044","1.81","0.12","","","","2"
"2020-04","Canada","2016A000011124","Other public transportation","Percent","239","units","0","v1211147045","1.82","0.02","","","","2"
"2020-04","Canada","2016A000011124","Health and personal care","Percent","239","units","0","v1211147046","1.83","4.93","","","","2"
"2020-04","Canada","2016A000011124","Medicinal and pharmaceutical products","Percent","239","units","0","v1211147047","1.84","1.67","","","","2"
"2020-04","Canada","2016A000011124","Eye care goods","Percent","239","units","0","v1211147048","1.85","0.48","","","","2"
"2020-04","Canada","2016A000011124","Other health care goods","Percent","239","units","0","v1211147049","1.86","0.21","","","","2"
"2020-04","Canada","2016A000011124","Eye care services","Percent","239","units","0","v1211147050","1.87","0.02","","","","2"
